text,real,ml_pred,wazuh_pred
Feb 16 18:15:51 ubuntu-victima sshd[2707]: Failed password for root from 192.168.1.50 port 43104 ssh2  root ,0,0,1
Feb 17 13:31:23 ubuntu-victima sshd[4691]: Failed password for root from 192.168.1.50 port 53208 ssh2  root ,0,0,1
Feb 17 17:26:28 ubuntu-victima sshd[3919]: Failed password for vboxuser from 192.168.1.50 port 49210 ssh2  vboxuser ,0,0,1
Feb 17 17:06:31 ubuntu-victima sshd[3336]: Failed password for vboxuser from 192.168.1.50 port 49382 ssh2  vboxuser ,0,0,1
Feb 16 17:57:41 ubuntu-victima sshd[1862]: Failed password for root from 192.168.1.50 port 38136 ssh2  root ,0,0,1
Feb 17 17:32:45 ubuntu-victima sshd[4095]: Disconnecting authenticating user vboxuser 192.168.1.50 port 48354: Too many authentication failures [preauth]    ,0,0,1
Feb 17 12:31:21 ubuntu-victima sshd[4026]: Failed password for root from 192.168.1.50 port 40928 ssh2  root ,0,0,1
Feb 17 12:32:08 ubuntu-victima sshd[4046]: Failed password for root from 192.168.1.50 port 48736 ssh2  root ,0,0,1
Feb 17 13:32:52 ubuntu-victima sshd[4733]: Failed password for root from 192.168.1.50 port 47034 ssh2  root ,0,0,1
Feb 16 18:46:37 ubuntu-victima sshd[3543]: Failed password for root from 192.168.1.50 port 59842 ssh2  root ,0,0,1
Feb 16 18:16:26 ubuntu-victima sshd[2718]: Failed password for root from 192.168.1.50 port 42150 ssh2  root ,0,0,1
Feb 17 17:05:49 ubuntu-victima sshd[3308]: Failed password for vboxuser from 192.168.1.50 port 53454 ssh2  vboxuser ,0,0,1
Feb 17 17:27:15 ubuntu-victima sshd[3935]: Disconnecting authenticating user vboxuser 192.168.1.50 port 55086: Too many authentication failures [preauth]    ,0,0,1
Feb 17 12:33:11 ubuntu-victima sshd[4078]: Failed password for root from 192.168.1.50 port 49192 ssh2  root ,0,0,1
Feb 17 17:22:36 ubuntu-victima sshd[3791]: Disconnecting authenticating user vboxuser 192.168.1.50 port 55568: Too many authentication failures [preauth]    ,0,0,1
Feb 17 12:27:17 ubuntu-victima sshd[3900]: Failed password for root from 192.168.1.50 port 44450 ssh2  root ,0,0,1
Feb 16 18:52:25 ubuntu-victima sshd[3706]: Failed password for root from 192.168.1.50 port 33960 ssh2  root ,0,0,1
Feb 17 12:30:27 ubuntu-victima sshd[4004]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=192.168.1.50  user=root  root ,0,0,1
Feb 16 18:37:18 ubuntu-victima sshd[3282]: Failed password for root from 192.168.1.50 port 35094 ssh2  root ,0,0,1
Feb 17 17:24:36 ubuntu-victima sshd[3866]: Failed password for vboxuser from 192.168.1.50 port 54200 ssh2  vboxuser ,0,0,1
Feb 16 18:49:13 ubuntu-victima sshd[3608]: PAM 5 more authentication failures; logname= uid=0 euid=0 tty=ssh ruser= rhost=192.168.1.50  user=root  root ,1,0,1
Feb 17 17:04:26 ubuntu-victima sshd[3269]: Failed password for vboxuser from 192.168.1.50 port 58516 ssh2  vboxuser ,0,0,1
Feb 16 18:18:53 ubuntu-victima sshd[2785]: Failed password for root from 192.168.1.50 port 49964 ssh2  root ,0,0,1
Feb 16 17:57:45 ubuntu-victima sshd[1861]: Failed password for root from 192.168.1.50 port 38120 ssh2  root ,0,0,1
Feb 16 18:20:01 ubuntu-victima sshd[2803]: Failed password for root from 192.168.1.50 port 41012 ssh2  root ,0,0,1
Feb 16 18:36:02 ubuntu-victima sshd[3252]: Failed password for root from 192.168.1.50 port 47718 ssh2  root ,0,0,1
Feb 17 17:15:08 ubuntu-victima sshd[3573]: Failed password for vboxuser from 192.168.1.50 port 60364 ssh2  vboxuser ,0,0,1
Feb 17 17:04:28 ubuntu-victima sshd[3273]: Failed password for vboxuser from 192.168.1.50 port 58534 ssh2  vboxuser ,0,0,1
Feb 16 17:56:58 ubuntu-victima sshd[1846]: Failed password for root from 192.168.1.50 port 53056 ssh2  root ,0,0,1
Feb 17 17:15:56 ubuntu-victima sshd[3601]: Failed password for vboxuser from 192.168.1.50 port 34956 ssh2  vboxuser ,0,0,1
Feb 16 18:09:26 ubuntu-victima sshd[2489]: PAM 5 more authentication failures; logname= uid=0 euid=0 tty=ssh ruser= rhost=192.168.1.50  user=root  root ,0,0,1
Feb 17 17:23:00 ubuntu-victima sshd[3809]: Failed password for vboxuser from 192.168.1.50 port 48620 ssh2  vboxuser ,0,0,1
Feb 16 18:19:00 ubuntu-victima sshd[2787]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=192.168.1.50  user=root  root ,0,0,1
Feb 17 17:03:54 ubuntu-victima sshd[3255]: Failed password for vboxuser from 192.168.1.50 port 45732 ssh2  vboxuser ,0,0,1
Feb 17 17:14:36 ubuntu-victima sshd[3561]: Failed password for vboxuser from 192.168.1.50 port 36286 ssh2  vboxuser ,0,0,1
Feb 17 12:34:37 ubuntu-victima sshd[4114]: Failed password for root from 192.168.1.50 port 35386 ssh2  root ,0,0,1
Feb 16 18:34:43 ubuntu-victima sshd[3210]: Failed password for root from 192.168.1.50 port 55138 ssh2  root ,0,0,1
Feb 17 12:28:26 ubuntu-victima sshd[3933]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=192.168.1.50  user=root  root ,0,0,1
Feb 17 13:32:03 ubuntu-victima sshd[4705]: Failed password for root from 192.168.1.50 port 38082 ssh2  root ,0,0,1
Feb 17 17:27:32 ubuntu-victima sshd[3946]: Failed password for vboxuser from 192.168.1.50 port 49774 ssh2  vboxuser ,0,0,1
Feb 17 13:31:31 ubuntu-victima sshd[4689]: Failed password for root from 192.168.1.50 port 53204 ssh2  root ,0,0,1
Feb 17 17:23:28 ubuntu-victima sshd[3817]: Disconnecting authenticating user vboxuser 192.168.1.50 port 49318: Too many authentication failures [preauth]    ,0,0,1
Feb 16 18:18:05 ubuntu-victima sshd[2759]: Failed password for root from 192.168.1.50 port 57020 ssh2  root ,0,0,1
Feb 16 18:00:11 ubuntu-victima sshd[1923]: Failed password for root from 192.168.1.50 port 48924 ssh2  root ,0,0,1
Feb 17 13:27:01 ubuntu-victima sshd[4553]: Failed password for root from 192.168.1.50 port 50134 ssh2  root ,0,0,1
Feb 17 12:28:22 ubuntu-victima sshd[3928]: Failed password for root from 192.168.1.50 port 36706 ssh2  root ,0,0,1
Feb 17 17:20:00 ubuntu-victima sshd[3715]: Failed password for vboxuser from 192.168.1.50 port 34050 ssh2  vboxuser ,0,0,1
Feb 17 13:28:57 ubuntu-victima sshd[4608]: Failed password for root from 192.168.1.50 port 53296 ssh2  root ,0,0,1
Feb 17 17:28:10 ubuntu-victima sshd[3960]: Failed password for vboxuser from 192.168.1.50 port 50374 ssh2  vboxuser ,0,0,1
Feb 17 17:11:41 ubuntu-victima sshd[3472]: PAM 5 more authentication failures; logname= uid=0 euid=0 tty=ssh ruser= rhost=192.168.1.50  user=vboxuser  vboxuser ,1,0,1
Feb 17 17:09:11 ubuntu-victima sshd[3405]: Failed password for vboxuser from 192.168.1.50 port 49854 ssh2  vboxuser ,0,0,1
Feb 17 13:37:12 ubuntu-victima sshd[5367]: Disconnecting authenticating user root 192.168.1.50 port 54586: Too many authentication failures [preauth]    ,0,0,1
Feb 16 18:17:35 ubuntu-victima sshd[2741]: Failed password for root from 192.168.1.50 port 45642 ssh2  root ,0,0,1
Feb 16 18:25:13 ubuntu-victima sshd[2943]: Failed password for root from 192.168.1.50 port 47190 ssh2  root ,0,0,1
Feb 17 12:36:06 ubuntu-victima sshd[4162]: Failed password for root from 192.168.1.50 port 40352 ssh2  root ,0,0,1
Feb 17 17:05:42 ubuntu-victima sshd[3310]: Failed password for vboxuser from 192.168.1.50 port 53464 ssh2  vboxuser ,0,0,1
Feb 17 17:12:52 ubuntu-victima sshd[3510]: Disconnecting authenticating user vboxuser 192.168.1.50 port 54098: Too many authentication failures [preauth]    ,0,0,1
Feb 16 18:16:06 ubuntu-victima sshd[2711]: Failed password for root from 192.168.1.50 port 41124 ssh2  root ,0,0,1
Feb 17 17:12:45 ubuntu-victima sshd[3510]: Failed password for vboxuser from 192.168.1.50 port 54098 ssh2  vboxuser ,0,0,1
Feb 16 17:58:05 ubuntu-victima sshd[1869]: Failed password for root from 192.168.1.50 port 55076 ssh2  root ,0,0,1
Feb 17 12:30:47 ubuntu-victima sshd[4012]: Failed password for root from 192.168.1.50 port 50354 ssh2  root ,0,0,1
Feb 16 18:18:32 ubuntu-victima sshd[2773]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=192.168.1.50  user=root  root ,0,0,1
Feb 17 17:14:58 ubuntu-victima sshd[3565]: PAM 5 more authentication failures; logname= uid=0 euid=0 tty=ssh ruser= rhost=192.168.1.50  user=vboxuser  vboxuser ,0,0,1
Feb 17 17:03:48 ubuntu-victima sshd[3246]: PAM 5 more authentication failures; logname= uid=0 euid=0 tty=ssh ruser= rhost=192.168.1.50  user=vboxuser  vboxuser ,1,0,1
Feb 17 13:31:02 ubuntu-victima sshd[4685]: Failed password for root from 192.168.1.50 port 59694 ssh2  root ,0,0,1
Feb 17 12:33:08 ubuntu-victima sshd[4080]: Failed password for root from 192.168.1.50 port 49204 ssh2  root ,0,0,1
Feb 17 12:34:23 ubuntu-victima sshd[4108]: Failed password for root from 192.168.1.50 port 41976 ssh2  root ,0,0,1
Feb 17 13:28:14 ubuntu-victima sshd[4584]: Failed password for root from 192.168.1.50 port 60180 ssh2  root ,0,0,1
Feb 17 17:07:49 ubuntu-victima sshd[3368]: Failed password for vboxuser from 192.168.1.50 port 37998 ssh2  vboxuser ,0,0,1
Feb 17 17:14:02 ubuntu-victima sshd[3547]: Failed password for vboxuser from 192.168.1.50 port 34400 ssh2  vboxuser ,0,0,1
Feb 16 18:08:26 ubuntu-victima sshd[2456]: Failed password for root from 192.168.1.50 port 39380 ssh2  root ,0,0,1
Feb 16 18:20:01 ubuntu-victima sshd[2799]: Disconnecting authenticating user root 192.168.1.50 port 36122: Too many authentication failures [preauth]    ,0,0,1
Feb 16 18:15:45 ubuntu-victima sshd[2697]: Disconnecting authenticating user root 192.168.1.50 port 50036: Too many authentication failures [preauth]    ,0,0,1
Feb 17 17:18:43 ubuntu-victima sshd[3683]: Disconnecting authenticating user vboxuser 192.168.1.50 port 53400: Too many authentication failures [preauth]    ,0,0,1
Feb 16 18:23:31 ubuntu-victima sshd[2913]: Failed password for root from 192.168.1.50 port 50676 ssh2  root ,0,0,1
Feb 17 17:15:30 ubuntu-victima sshd[3588]: Failed password for vboxuser from 192.168.1.50 port 49430 ssh2  vboxuser ,0,0,1
Feb 17 13:28:23 ubuntu-victima sshd[4600]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=192.168.1.50  user=root  root ,0,0,1
Feb 17 17:11:17 ubuntu-victima sshd[3460]: Disconnecting authenticating user vboxuser 192.168.1.50 port 57558: Too many authentication failures [preauth]    ,0,0,1
Feb 16 18:44:22 ubuntu-victima sshd[3474]: Failed password for root from 192.168.1.50 port 36290 ssh2  root ,0,0,1
Feb 17 17:18:53 ubuntu-victima sshd[3689]: Failed password for vboxuser from 192.168.1.50 port 60664 ssh2  vboxuser ,0,0,1
Feb 17 13:28:23 ubuntu-victima sshd[4584]: PAM 5 more authentication failures; logname= uid=0 euid=0 tty=ssh ruser= rhost=192.168.1.50  user=root  root ,1,0,1
Feb 17 12:31:03 ubuntu-victima sshd[4012]: PAM 5 more authentication failures; logname= uid=0 euid=0 tty=ssh ruser= rhost=192.168.1.50  user=root  root ,1,0,1
Feb 17 12:33:03 ubuntu-victima sshd[4072]: Disconnecting authenticating user root 192.168.1.50 port 45800: Too many authentication failures [preauth]    ,0,0,1
Feb 16 18:47:33 ubuntu-victima sshd[3563]: Failed password for root from 192.168.1.50 port 35248 ssh2  root ,0,0,1
Feb 16 18:30:31 ubuntu-victima sshd[3085]: Disconnecting authenticating user root 192.168.1.50 port 44488: Too many authentication failures [preauth]    ,0,0,1
Feb 17 17:19:17 ubuntu-victima sshd[3705]: Failed password for vboxuser from 192.168.1.50 port 39254 ssh2  vboxuser ,0,0,1
Feb 16 18:48:00 ubuntu-victima sshd[3584]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=192.168.1.50  user=root  root ,0,0,1
Feb 17 13:29:49 ubuntu-victima sshd[4630]: Failed password for root from 192.168.1.50 port 54068 ssh2  root ,0,0,1
Feb 16 17:59:13 ubuntu-victima sshd[1904]: Failed password for root from 192.168.1.50 port 45080 ssh2  root ,0,0,1
Feb 17 17:13:52 ubuntu-victima sshd[3536]: Failed password for vboxuser from 192.168.1.50 port 48304 ssh2  vboxuser ,0,0,1
Feb 17 12:30:38 ubuntu-victima sshd[4008]: Failed password for root from 192.168.1.50 port 57378 ssh2  root ,0,0,1
Feb 17 13:25:15 ubuntu-victima sshd[4499]: Failed password for root from 192.168.1.50 port 45608 ssh2  root ,0,0,1
Feb 17 13:30:25 ubuntu-victima sshd[4648]: PAM 5 more authentication failures; logname= uid=0 euid=0 tty=ssh ruser= rhost=192.168.1.50  user=root  root ,1,0,1
Feb 16 18:49:40 ubuntu-victima sshd[3624]: Failed password for root from 192.168.1.50 port 41664 ssh2  root ,0,0,1
Feb 16 17:57:36 ubuntu-victima sshd[1852]: Disconnecting authenticating user root 192.168.1.50 port 36584: Too many authentication failures [preauth]    ,0,0,1
Feb 17 17:19:43 ubuntu-victima sshd[3709]: Failed password for vboxuser from 192.168.1.50 port 36854 ssh2  vboxuser ,0,0,1
Feb 16 18:45:37 ubuntu-victima sshd[3519]: Failed password for root from 192.168.1.50 port 37828 ssh2  root ,0,0,1
Feb 17 17:20:59 ubuntu-victima sshd[3752]: Failed password for vboxuser from 192.168.1.50 port 41008 ssh2  vboxuser ,0,0,1
Feb 17 17:10:18 ubuntu-victima sshd[3435]: Failed password for vboxuser from 192.168.1.50 port 36796 ssh2  vboxuser ,0,0,1
Feb 17 17:11:49 ubuntu-victima sshd[3476]: Failed password for vboxuser from 192.168.1.50 port 47530 ssh2  vboxuser ,0,0,1
Feb 16 18:39:33 ubuntu-victima sshd[3355]: Failed password for root from 192.168.1.50 port 58188 ssh2  root ,0,0,1
Feb 16 18:40:26 ubuntu-victima sshd[3373]: Disconnecting authenticating user root 192.168.1.50 port 58180: Too many authentication failures [preauth]    ,0,0,1
Feb 17 17:13:23 ubuntu-victima sshd[3522]: PAM 5 more authentication failures; logname= uid=0 euid=0 tty=ssh ruser= rhost=192.168.1.50  user=vboxuser  vboxuser ,0,0,1
Feb 17 13:31:05 ubuntu-victima sshd[4683]: Failed password for root from 192.168.1.50 port 59692 ssh2  root ,0,0,1
Feb 16 17:58:02 ubuntu-victima sshd[1867]: Failed password for root from 192.168.1.50 port 55066 ssh2  root ,1,0,1
Feb 17 17:05:04 ubuntu-victima sshd[3292]: Failed password for vboxuser from 192.168.1.50 port 40994 ssh2  vboxuser ,0,0,1
Feb 17 12:28:57 ubuntu-victima sshd[3945]: Failed password for root from 192.168.1.50 port 58888 ssh2  root ,0,0,1
Feb 16 18:19:27 ubuntu-victima sshd[2791]: Failed password for root from 192.168.1.50 port 36938 ssh2  root ,0,0,1
Feb 17 13:31:25 ubuntu-victima sshd[4691]: Failed password for root from 192.168.1.50 port 53208 ssh2  root ,0,0,1
Feb 17 17:06:57 ubuntu-victima sshd[3348]: Failed password for vboxuser from 192.168.1.50 port 34980 ssh2  vboxuser ,0,0,1
Feb 16 18:15:02 ubuntu-victima sshd[2686]: Failed password for root from 192.168.1.50 port 60800 ssh2  root ,0,0,1
Feb 17 13:36:51 ubuntu-victima sshd[4884]: Failed password for root from 192.168.1.50 port 40520 ssh2  root ,0,0,1
Feb 16 18:46:50 ubuntu-victima sshd[3545]: Failed password for root from 192.168.1.50 port 59854 ssh2  root ,0,0,1
Feb 17 17:02:59 ubuntu-victima sshd[3224]: Disconnecting authenticating user vboxuser 192.168.1.50 port 37618: Too many authentication failures [preauth]    ,0,0,1
Feb 17 12:01:28 ubuntu-victima sshd[3780]: Failed password for root from 192.168.1.50 port 38310 ssh2  root ,0,0,1
Feb 16 17:59:33 ubuntu-victima sshd[1914]: Failed password for root from 192.168.1.50 port 48452 ssh2  root ,0,0,1
Feb 16 17:56:34 ubuntu-victima sshd[1827]: Failed password for root from 192.168.1.50 port 54164 ssh2  root ,0,0,1
Feb 16 17:56:34 ubuntu-victima sshd[1825]: Failed password for root from 192.168.1.50 port 54152 ssh2  root ,0,0,1
Feb 17 17:15:54 ubuntu-victima sshd[3597]: Failed password for vboxuser from 192.168.1.50 port 55000 ssh2  vboxuser ,0,0,1
Feb 16 18:09:36 ubuntu-victima sshd[2494]: PAM 5 more authentication failures; logname= uid=0 euid=0 tty=ssh ruser= rhost=192.168.1.50  user=root  root ,0,0,1
Feb 16 18:36:05 ubuntu-victima sshd[3254]: Failed password for root from 192.168.1.50 port 47730 ssh2  root ,0,0,1
Feb 16 18:29:11 ubuntu-victima sshd[3056]: Failed password for root from 192.168.1.50 port 53976 ssh2  root ,0,0,1
Feb 17 17:26:16 ubuntu-victima sshd[3913]: Failed password for vboxuser from 192.168.1.50 port 40908 ssh2  vboxuser ,0,0,1
Feb 17 12:32:56 ubuntu-victima sshd[4070]: Failed password for root from 192.168.1.50 port 45786 ssh2  root ,0,0,1
Feb 16 17:56:07 ubuntu-victima sshd[1681]: PAM 5 more authentication failures; logname= uid=0 euid=0 tty=ssh ruser= rhost=192.168.1.50  user=root  root ,0,0,1
Feb 16 18:27:20 ubuntu-victima sshd[3005]: Disconnecting authenticating user root 192.168.1.50 port 53056: Too many authentication failures [preauth]    ,0,0,1
Feb 16 17:56:07 ubuntu-victima sshd[1681]: PAM 5 more authentication failures; logname= uid=0 euid=0 tty=ssh ruser= rhost=192.168.1.50  user=root  root ,0,0,1
2026-02-18 12:13:25 status half-configured libc-bin:amd64 2.39-0ubuntu8.7    ,0,0,1
Feb 16 18:28:38 ubuntu-victima sshd[3042]: Failed password for root from 192.168.1.50 port 52690 ssh2  root ,0,0,1
Feb 17 13:33:43 ubuntu-victima sshd[4758]: Disconnecting authenticating user root 192.168.1.50 port 41694: Too many authentication failures [preauth]    ,0,0,1
Feb 16 18:09:24 ubuntu-victima sshd[2494]: Failed password for root from 192.168.1.50 port 34488 ssh2  root ,0,0,1
Feb 17 17:22:52 ubuntu-victima sshd[3799]: PAM 5 more authentication failures; logname= uid=0 euid=0 tty=ssh ruser= rhost=192.168.1.50  user=vboxuser  vboxuser ,1,0,1
Feb 16 18:25:40 ubuntu-victima sshd[2962]: Failed password for root from 192.168.1.50 port 57820 ssh2  root ,0,0,1
Feb 17 13:28:57 ubuntu-victima sshd[4606]: Failed password for root from 192.168.1.50 port 53284 ssh2  root ,0,0,1
Feb 17 13:30:07 ubuntu-victima sshd[4648]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=192.168.1.50  user=root  root ,0,0,1
Feb 17 17:26:13 ubuntu-victima sshd[3907]: Disconnecting authenticating user vboxuser 192.168.1.50 port 44640: Too many authentication failures [preauth]    ,0,0,1
Feb 16 18:20:28 ubuntu-victima sshd[2818]: Failed password for root from 192.168.1.50 port 55046 ssh2  root ,0,0,1
Feb 17 11:16:20 ubuntu-victima sshd[2868]: Failed password for root from 192.168.1.50 port 55994 ssh2  root ,0,0,1
Feb 17 17:11:23 ubuntu-victima sshd[3464]: Failed password for vboxuser from 192.168.1.50 port 50534 ssh2  vboxuser ,0,0,1
Feb 17 13:30:53 ubuntu-victima sshd[4675]: Failed password for root from 192.168.1.50 port 50620 ssh2  root ,0,0,1
Feb 16 18:40:34 ubuntu-victima sshd[3384]: Failed password for root from 192.168.1.50 port 54452 ssh2  root ,0,0,1
Feb 16 18:49:35 ubuntu-victima sshd[3618]: Failed password for root from 192.168.1.50 port 35366 ssh2  root ,0,0,1
Feb 16 18:26:14 ubuntu-victima sshd[2970]: Disconnecting authenticating user root 192.168.1.50 port 39086: Too many authentication failures [preauth]    ,0,0,1
Feb 16 18:39:29 ubuntu-victima sshd[3344]: PAM 5 more authentication failures; logname= uid=0 euid=0 tty=ssh ruser= rhost=192.168.1.50  user=root  root ,0,0,1
Feb 16 18:31:25 ubuntu-victima sshd[3117]: Failed password for root from 192.168.1.50 port 51954 ssh2  root ,0,0,1
Feb 16 18:35:00 ubuntu-victima sshd[3214]: Disconnecting authenticating user root 192.168.1.50 port 46276: Too many authentication failures [preauth]    ,0,0,1
Feb 16 17:57:41 ubuntu-victima sshd[1865]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=192.168.1.50  user=root  root ,0,0,1
Feb 17 17:17:57 ubuntu-victima sshd[3673]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=192.168.1.50  user=vboxuser  vboxuser ,0,0,1
Feb 17 17:14:06 ubuntu-victima sshd[3551]: Failed password for vboxuser from 192.168.1.50 port 34428 ssh2  vboxuser ,0,0,1
Feb 16 18:26:40 ubuntu-victima sshd[2985]: Failed password for root from 192.168.1.50 port 37676 ssh2  root ,0,0,1
Feb 17 12:28:26 ubuntu-victima sshd[3931]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=192.168.1.50  user=root  root ,0,0,1
Feb 17 17:13:58 ubuntu-victima sshd[3538]: Disconnecting authenticating user vboxuser 192.168.1.50 port 48318: Too many authentication failures [preauth]    ,0,0,1
Feb 17 12:09:31 ubuntu-victima sshd[3835]: PAM 5 more authentication failures; logname= uid=0 euid=0 tty=ssh ruser= rhost=192.168.1.50  user=root  root ,1,0,1
Feb 16 18:30:36 ubuntu-victima sshd[3093]: Failed password for root from 192.168.1.50 port 42018 ssh2  root ,0,0,1
Feb 17 17:25:59 ubuntu-victima sshd[3907]: Failed password for vboxuser from 192.168.1.50 port 44640 ssh2  vboxuser ,0,0,1
Feb 17 13:32:08 ubuntu-victima sshd[4705]: Failed password for root from 192.168.1.50 port 38082 ssh2  root ,0,0,1
Feb 17 12:32:08 ubuntu-victima sshd[4044]: Failed password for root from 192.168.1.50 port 48720 ssh2  root ,0,0,1
Feb 17 17:18:37 ubuntu-victima sshd[3683]: Failed password for vboxuser from 192.168.1.50 port 53400 ssh2  vboxuser ,0,0,1
Feb 16 18:39:00 ubuntu-victima sshd[3338]: Failed password for root from 192.168.1.50 port 55176 ssh2  root ,0,0,1
Feb 17 17:09:04 ubuntu-victima sshd[3403]: Failed password for vboxuser from 192.168.1.50 port 55210 ssh2  vboxuser ,0,0,1
Feb 16 18:18:01 ubuntu-victima sshd[2754]: Failed password for root from 192.168.1.50 port 37328 ssh2  root ,0,0,1
Feb 17 12:32:17 ubuntu-victima sshd[4056]: Failed password for root from 192.168.1.50 port 56158 ssh2  root ,0,0,1
Feb 17 12:01:55 ubuntu-victima sshd[3796]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=192.168.1.50  user=root  root ,0,0,1
Feb 17 12:30:10 ubuntu-victima sshd[3978]: Disconnecting authenticating user root 192.168.1.50 port 37152: Too many authentication failures [preauth]    ,0,0,1
Feb 16 18:12:12 ubuntu-victima sshd[2563]: Failed password for root from 192.168.1.50 port 37442 ssh2  root ,0,0,1
Feb 17 12:35:29 ubuntu-victima sshd[4144]: Failed password for root from 192.168.1.50 port 53012 ssh2  root ,0,0,1
Feb 17 17:26:37 ubuntu-victima sshd[3921]: Disconnecting authenticating user vboxuser 192.168.1.50 port 49218: Too many authentication failures [preauth]    ,0,0,1
Feb 16 18:49:09 ubuntu-victima sshd[3608]: Failed password for root from 192.168.1.50 port 51360 ssh2  root ,0,0,1
Feb 16 18:37:51 ubuntu-victima sshd[3298]: Failed password for root from 192.168.1.50 port 37000 ssh2  root ,0,0,1
Feb 17 17:09:21 ubuntu-victima sshd[3409]: Failed password for vboxuser from 192.168.1.50 port 49868 ssh2  vboxuser ,0,0,1
Feb 16 18:22:18 ubuntu-victima sshd[2881]: Failed password for root from 192.168.1.50 port 38046 ssh2  root ,0,0,1
Feb 17 13:29:26 ubuntu-victima sshd[4624]: Failed password for root from 192.168.1.50 port 45372 ssh2  root ,0,0,1
Feb 18 12:46:40 ubuntu-victima sudo[3236]: pam_unix(sudo:session): session closed for user root  root ,0,0,1
Feb 17 12:34:33 ubuntu-victima sshd[4116]: Failed password for root from 192.168.1.50 port 35392 ssh2  root ,0,0,1
Feb 16 18:48:28 ubuntu-victima sshd[3588]: Failed password for root from 192.168.1.50 port 54904 ssh2  root ,0,0,1
Feb 16 18:41:04 ubuntu-victima sshd[3387]: Disconnecting authenticating user root 192.168.1.50 port 46996: Too many authentication failures [preauth]    ,0,0,1
Feb 17 17:03:32 ubuntu-victima sshd[3236]: Disconnecting authenticating user vboxuser 192.168.1.50 port 57002: Too many authentication failures [preauth]    ,0,0,1
Feb 17 12:31:36 ubuntu-victima sshd[4026]: Failed password for root from 192.168.1.50 port 40928 ssh2  root ,0,0,1
Feb 17 11:16:09 ubuntu-victima sshd[2864]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=192.168.1.50  user=root  root ,0,0,1
Feb 17 13:26:56 ubuntu-victima sshd[4543]: Disconnecting authenticating user root 192.168.1.50 port 47606: Too many authentication failures [preauth]    ,0,0,1
Feb 17 17:21:34 ubuntu-victima sshd[3766]: Failed password for vboxuser from 192.168.1.50 port 32888 ssh2  vboxuser ,0,0,1
Feb 17 17:22:42 ubuntu-victima sshd[3801]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=192.168.1.50  user=vboxuser  vboxuser ,0,0,1
Feb 17 13:34:20 ubuntu-victima sshd[4780]: Failed password for root from 192.168.1.50 port 37284 ssh2  root ,0,0,1
Feb 26 11:07:46 ubuntu-victima sudo[10255]: pam_unix(sudo:session): session opened for user root(uid=0) by vboxuser(uid=1000)   root ,0,0,1
Feb 16 18:10:03 ubuntu-victima sshd[2506]: Disconnecting authenticating user root 192.168.1.50 port 56064: Too many authentication failures [preauth]    ,0,0,1
Feb 17 13:35:26 ubuntu-victima sshd[4819]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=192.168.1.50  user=root  root ,0,0,1
Feb 16 17:59:22 ubuntu-victima sshd[1899]: Disconnecting authenticating user root 192.168.1.50 port 45058: Too many authentication failures [preauth]    ,0,0,1
Feb 17 12:29:43 ubuntu-victima sshd[3970]: Failed password for root from 192.168.1.50 port 45544 ssh2  root ,0,0,1
Feb 16 18:35:22 ubuntu-victima sshd[3228]: Failed password for root from 192.168.1.50 port 33274 ssh2  root ,0,0,1
Feb 17 12:29:52 ubuntu-victima sshd[3966]: PAM 5 more authentication failures; logname= uid=0 euid=0 tty=ssh ruser= rhost=192.168.1.50  user=root  root ,0,0,1
Feb 17 17:10:00 ubuntu-victima sshd[3426]: Failed password for vboxuser from 192.168.1.50 port 55906 ssh2  vboxuser ,0,0,1
Feb 17 17:07:45 ubuntu-victima sshd[3362]: PAM 5 more authentication failures; logname= uid=0 euid=0 tty=ssh ruser= rhost=192.168.1.50  user=vboxuser  vboxuser ,1,0,1
Feb 17 17:27:07 ubuntu-victima sshd[3931]: Failed password for vboxuser from 192.168.1.50 port 55078 ssh2  vboxuser ,0,0,1
Feb 26 11:07:46 ubuntu-victima sudo[10255]: pam_unix(sudo:session): session closed for user root   root ,0,0,1
Feb 17 17:28:31 ubuntu-victima sshd[3974]: Failed password for vboxuser from 192.168.1.50 port 41250 ssh2  vboxuser ,0,0,1
